DATAFLOW,LAST UPDATE,freq,unit,icd10,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Portugal,2015,1286.85,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Portugal,2016,1300.99,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Portugal,2017,1273.22,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Portugal,2018,1292.49,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Portugal,2019,1255.61,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Portugal,2020,1352.57,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Romania,2011,1989.14,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Romania,2012,1986,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Romania,2013,1889.32,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Romania,2014,1886.41,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Romania,2015,1905.75,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Romania,2016,1856.44,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Romania,2017,1852.4,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Romania,2018,1854.67,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Romania,2019,1797.83,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Romania,2020,2096.51,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Serbia,2011,2094.01,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Serbia,2012,2052.24,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Serbia,2013,1946.14,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Serbia,2014,1898.42,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Serbia,2015,1914.35,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Serbia,2016,1828.25,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Serbia,2017,1835.84,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Serbia,2018,1781.39,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Serbia,2019,1759.83,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Serbia,2020,2057.08,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Sweden,2011,1169.84,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Sweden,2012,1173.27,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Sweden,2013,1136.02,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Sweden,2014,1104.86,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Sweden,2015,1110.77,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Sweden,2016,1086.7,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Sweden,2017,1078.54,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Sweden,2018,1064.01,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Sweden,2019,1007.14,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Sweden,2020,1126.87,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Slovenia,2011,1440.33,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Slovenia,2012,1409.92,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Slovenia,2013,1385.53,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Slovenia,2014,1301.92,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Slovenia,2015,1327.91,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Slovenia,2016,1301.61,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Slovenia,2017,1310.81,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Slovenia,2018,1281.69,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Slovenia,2019,1224.97,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Slovenia,2020,1435.85,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Slovakia,2011,1881.69,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Slovakia,2012,1862.66,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Slovakia,2013,1824.25,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Slovakia,2014,1751.36,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Slovakia,2015,1769.31,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Slovakia,2016,1689.54,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Slovakia,2017,1705.4,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Slovakia,2018,1664.23,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Slovakia,2019,1592.46,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Slovakia,2020,1761.24,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Türkiye,2011,1325.05,d
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Türkiye,2012,1303.74,d
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Türkiye,2013,1406.74,d
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Türkiye,2014,1434.38,d
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Türkiye,2015,1441.49,d
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Türkiye,2016,1464.98,d
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Türkiye,2017,1465.42,d
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Türkiye,2018,1403.51,d
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Türkiye,2019,1378.52,d
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Türkiye,2020,,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,United Kingdom,2011,1171.08,d
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,United Kingdom,2012,1191.65,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,United Kingdom,2013,1176.7,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,United Kingdom,2014,1147.82,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,United Kingdom,2015,1177.43,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,United Kingdom,2016,1158.53,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,United Kingdom,2017,1153.77,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,United Kingdom,2018,1129.8,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,United Kingdom,2019,,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,United Kingdom,2020,,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Austria,2011,994.58,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Austria,2012,1014.65,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Austria,2013,998.03,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Austria,2014,957.32,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Austria,2015,990.02,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Austria,2016,939.7,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Austria,2017,952.19,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Austria,2018,944.5,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Austria,2019,919.97,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Austria,2020,993.92,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Belgium,2011,1023.1,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Belgium,2012,1051.47,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Belgium,2013,1035.24,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Belgium,2014,970.8,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Belgium,2015,1001.94,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Belgium,2016,960.71,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Belgium,2017,955.7,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Belgium,2018,946.05,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Belgium,2019,912.29,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Belgium,2020,1050.91,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Bulgaria,2011,1689.88,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Bulgaria,2012,1709.04,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Bulgaria,2013,1604.92,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Bulgaria,2014,1648.69,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Bulgaria,2015,1660.22,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Bulgaria,2016,1601.88,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Bulgaria,2017,1621.74,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Bulgaria,2018,1588.85,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Bulgaria,2019,1565.26,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Bulgaria,2020,1786.72,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Switzerland,2011,872.6,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Switzerland,2012,881.8,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Switzerland,2013,873.58,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Switzerland,2014,838.92,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Switzerland,2015,868.04,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Switzerland,2016,812.4,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Switzerland,2017,815.81,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Switzerland,2018,799.23,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Switzerland,2019,788.02,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Switzerland,2020,869.31,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Cyprus,2011,1024.77,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Cyprus,2012,1055.78,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Cyprus,2013,951.52,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Cyprus,2014,980.1,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Cyprus,2015,1047.48,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Cyprus,2016,966.21,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Cyprus,2017,1042.15,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Cyprus,2018,944.02,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Cyprus,2019,970.38,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Cyprus,2020,979.86,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Czechia,2011,1331.4,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Czechia,2012,1323.36,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Czechia,2013,1308.17,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Czechia,2014,1237.38,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Czechia,2015,1280.23,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Czechia,2016,1206.06,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Czechia,2017,1223.84,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Czechia,2018,1212.37,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Czechia,2019,1182.51,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Czechia,2020,1347.3,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Germany,2011,1059.88,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Germany,2012,1061.01,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Germany,2013,1072.4,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Germany,2014,1017.32,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Germany,2015,1057.59,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Germany,2016,1017.25,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Germany,2017,1022.94,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Germany,2018,1030.37,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Germany,2019,994.21,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Germany,2020,1020.38,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Denmark,2011,1111.5,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Denmark,2012,1088.07,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Denmark,2013,1074.09,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Denmark,2014,1028.53,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Denmark,2015,1032.58,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Denmark,2016,1016.28,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Denmark,2017,1005.8,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Denmark,2018,1023.93,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Denmark,2019,978.19,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Denmark,2020,970.33,
