DATAFLOW,LAST UPDATE,freq,unit,icha11_hc,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Liechtenstein,2022,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Lithuania,2011,6.49,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Lithuania,2012,6.28,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Lithuania,2013,6.13,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Lithuania,2014,6.19,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Lithuania,2015,6.49,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Lithuania,2016,6.64,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Lithuania,2017,6.46,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Lithuania,2018,6.53,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Lithuania,2019,6.98,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Lithuania,2020,7.47,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Lithuania,2021,7.78,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Lithuania,2022,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Luxembourg,2011,5.95,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Luxembourg,2012,5.29,b
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Luxembourg,2013,5.24,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Luxembourg,2014,5.23,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Luxembourg,2015,5.08,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Luxembourg,2016,5.07,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Luxembourg,2017,5.14,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Luxembourg,2018,5.28,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Luxembourg,2019,5.46,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Luxembourg,2020,5.76,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Luxembourg,2021,5.66,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Luxembourg,2022,5.50,p
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Latvia,2011,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Latvia,2012,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Latvia,2013,5.41,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Latvia,2014,5.46,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Latvia,2015,5.65,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Latvia,2016,6.13,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Latvia,2017,5.97,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Latvia,2018,6.19,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Latvia,2019,6.64,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Latvia,2020,7.29,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Latvia,2021,9.11,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Latvia,2022,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Montenegro,2011,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Montenegro,2012,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Montenegro,2013,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Montenegro,2014,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Montenegro,2015,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Montenegro,2016,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Montenegro,2017,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Montenegro,2018,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Montenegro,2019,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Montenegro,2020,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Montenegro,2021,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Montenegro,2022,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),North Macedonia,2011,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),North Macedonia,2012,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),North Macedonia,2013,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),North Macedonia,2014,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),North Macedonia,2015,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),North Macedonia,2016,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),North Macedonia,2017,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),North Macedonia,2018,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),North Macedonia,2019,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),North Macedonia,2020,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),North Macedonia,2021,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),North Macedonia,2022,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Malta,2011,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Malta,2012,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Malta,2013,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Malta,2014,9.09,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Malta,2015,8.90,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Malta,2016,8.97,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Malta,2017,8.73,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Malta,2018,8.51,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Malta,2019,9.08,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Malta,2020,10.60,p
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Malta,2021,10.39,p
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Malta,2022,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Netherlands,2011,10.23,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Netherlands,2012,10.54,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Netherlands,2013,10.58,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Netherlands,2014,10.57,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Netherlands,2015,10.32,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Netherlands,2016,10.29,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Netherlands,2017,10.11,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Netherlands,2018,10.02,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Netherlands,2019,10.14,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Netherlands,2020,11.21,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Netherlands,2021,11.10,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Netherlands,2022,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Norway,2011,8.73,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Norway,2012,8.72,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Norway,2013,8.87,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Norway,2014,9.28,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Norway,2015,10.07,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Norway,2016,10.53,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Norway,2017,10.23,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Norway,2018,9.96,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Norway,2019,10.44,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Norway,2020,11.42,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Norway,2021,10.08,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Norway,2022,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Poland,2011,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Poland,2012,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Poland,2013,6.48,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Poland,2014,6.32,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Poland,2015,6.35,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Poland,2016,6.53,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Poland,2017,6.58,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Poland,2018,6.31,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Poland,2019,6.46,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Poland,2020,6.50,p
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Poland,2021,6.44,p
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Poland,2022,6.70,p
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Portugal,2011,9.73,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Portugal,2012,9.65,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Portugal,2013,9.40,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Portugal,2014,9.34,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Portugal,2015,9.32,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Portugal,2016,9.39,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Portugal,2017,9.31,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Portugal,2018,9.41,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Portugal,2019,9.51,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Portugal,2020,10.55,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Portugal,2021,11.07,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Portugal,2022,10.49,p
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Romania,2011,4.48,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Romania,2012,4.51,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Romania,2013,5.22,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Romania,2014,5.03,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Romania,2015,4.94,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Romania,2016,5.08,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Romania,2017,5.19,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Romania,2018,5.52,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Romania,2019,5.71,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Romania,2020,6.23,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Romania,2021,6.47,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Romania,2022,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Serbia,2011,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Serbia,2012,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Serbia,2013,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Serbia,2014,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Serbia,2015,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Serbia,2016,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Serbia,2017,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Serbia,2018,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Serbia,2019,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Serbia,2020,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Serbia,2021,10.01,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Serbia,2022,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Sweden,2011,10.42,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Sweden,2012,10.74,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Sweden,2013,10.90,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Sweden,2014,10.95,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Sweden,2015,10.80,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Sweden,2016,10.85,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Sweden,2017,10.79,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Sweden,2018,10.94,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Sweden,2019,10.83,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Sweden,2020,11.33,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Sweden,2021,11.20,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Sweden,2022,10.57,p
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Slovenia,2011,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Slovenia,2012,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Slovenia,2013,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Slovenia,2014,8.50,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Slovenia,2015,8.52,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Slovenia,2016,8.48,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Slovenia,2017,8.18,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Slovenia,2018,8.28,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Slovenia,2019,8.49,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Slovenia,2020,9.43,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Slovenia,2021,9.48,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Slovenia,2022,9.15,p
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Slovakia,2011,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Slovakia,2012,7.54,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Slovakia,2013,7.50,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Slovakia,2014,6.88,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Slovakia,2015,6.76,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Slovakia,2016,6.97,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Slovakia,2017,6.76,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Slovakia,2018,6.67,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Slovakia,2019,6.92,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Slovakia,2020,7.13,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Slovakia,2021,7.76,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Slovakia,2022,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Türkiye,2011,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Türkiye,2012,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Türkiye,2013,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Türkiye,2014,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Türkiye,2015,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Türkiye,2016,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Türkiye,2017,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Türkiye,2018,,
